layer,head,cluster,role,p1_box_iou,p1_entropy,p1_mass_in_box,p1_pointing,p1_topk_prec,p3_cond_kld,p5_head_entropy,p5_sink16,p5_sink_stability,p6_occluded_mass,p6_reroute_kld,p8_mass_when_correct
24,781,1,unassigned,0.091380,5.006973,0.079812,0.015000,0.104569,0.056531,0.091611,0.608398,0.974609,0.225282,1.268703,0.000000
24,782,3,unassigned,0.099313,3.289096,0.417636,0.882500,0.112845,0.189741,0.084808,0.850586,0.980469,0.112459,1.521919,0.000000
24,783,3,cond,0.109808,2.588498,0.569165,0.917500,0.123448,0.282042,0.052049,0.877441,0.985352,0.094735,1.482928,0.000000
24,784,3,unassigned,0.107102,2.869034,0.517879,0.922500,0.120905,0.182701,0.014664,0.962402,0.977051,0.122581,1.218585,0.000000
24,785,3,unassigned,0.078794,3.452743,0.368141,0.822500,0.091250,0.255875,0.039071,0.871094,0.979492,0.095208,1.498701,0.000000
24,786,1,unassigned,0.016221,4.867730,0.019776,0.010000,0.019353,0.038336,0.010469,0.555664,0.978027,0.226645,1.207866,0.000000
24,787,1,unassigned,0.065573,4.019121,0.047001,0.022500,0.075474,0.040326,0.008133,0.889160,0.974609,0.234074,2.519945,0.000000
24,788,1,unassigned,0.083327,4.473121,0.060929,0.012500,0.096034,0.038535,0.022745,0.873535,0.992676,0.237540,1.980075,0.000000
24,789,0,unassigned,0.097894,3.282000,0.042471,0.010000,0.110647,0.024866,0.005105,0.970703,0.977051,0.159418,3.779402,0.000000
24,790,1,unassigned,0.088264,3.865938,0.038945,0.010000,0.100129,0.041976,0.012281,0.874023,0.989746,0.181028,2.227602,0.000000
24,791,1,unassigned,0.106015,4.762042,0.129374,0.127500,0.119483,0.045852,0.007170,0.819824,0.994141,0.217214,1.662909,0.000000
24,792,3,unassigned,0.101214,3.202265,0.443513,0.877500,0.114784,0.267025,0.217460,0.666504,0.971191,0.101824,1.542113,0.000000
24,793,1,unassigned,0.092991,4.602950,0.051483,0.012500,0.106078,0.040077,0.044931,0.897949,0.980957,0.174523,2.059818,0.000000
24,794,0,unassigned,0.097946,2.995412,0.048523,0.012500,0.110474,0.049521,0.006032,0.969727,0.975586,0.148368,3.155630,0.000000
24,795,1,unassigned,0.055938,3.565642,0.026139,0.010000,0.064784,0.067792,0.034614,0.571289,0.974121,0.179686,3.078672,0.000000
24,796,0,unassigned,0.053110,3.394001,0.028599,0.010000,0.062845,0.032783,0.004868,0.951172,0.969727,0.182998,2.958807,0.000000
24,797,3,cond,0.138169,2.628890,0.449746,0.777500,0.151767,0.406717,0.036310,0.970215,0.976074,0.269720,2.046118,0.000000
24,798,2,cond,0.135022,3.717124,0.401203,0.830000,0.148750,0.605808,0.989670,0.100342,0.806641,0.129155,2.456179,0.000000
24,799,1,unassigned,0.059843,4.953967,0.039480,0.015000,0.069957,0.036975,0.064876,0.724121,0.973633,0.245222,2.059312,0.000000
25,800,3,cond,0.123215,2.816096,0.528236,0.905000,0.137112,0.205454,0.085620,0.807617,0.973145,0.134821,1.358903,0.000000
25,801,0,unassigned,0.096696,4.126572,0.054236,0.010000,0.110000,0.029585,0.045068,0.926758,0.991699,0.161060,2.897151,0.000000
25,802,0,unassigned,0.104033,3.260766,0.041198,0.010000,0.117026,0.028029,0.010612,0.946777,0.964844,0.160024,3.593788,0.000000
25,803,2,cond,0.132781,3.264779,0.497383,0.862500,0.146509,0.164920,0.301235,0.756348,0.980957,0.165443,0.931984,0.000000
25,804,2,unassigned,0.111686,4.386620,0.070072,0.025000,0.124957,0.033587,0.086617,0.217896,0.975098,0.216996,1.535057,0.000000
25,805,0,unassigned,0.067898,3.886837,0.040405,0.015000,0.078060,0.036297,0.003639,0.977539,0.980957,0.175837,3.368722,0.000000
25,806,1,unassigned,0.093068,4.607133,0.056694,0.010000,0.105991,0.034034,0.115601,0.855957,0.977051,0.164188,1.871239,0.000000
25,807,1,unassigned,0.062923,2.987953,0.074528,0.022500,0.073362,0.094126,0.087017,0.946777,0.965332,0.228620,1.509979,0.000000
25,808,1,unassigned,0.063271,4.309689,0.050117,0.015000,0.074052,0.039898,0.056299,0.903320,0.981445,0.136454,3.076275,0.000000
25,809,1,unassigned,0.080391,4.172047,0.040597,0.012500,0.090776,0.075863,0.043286,0.863281,0.973145,0.156111,1.499006,0.000000
25,810,1,unassigned,0.096311,4.263238,0.051335,0.010000,0.109310,0.046935,0.021115,0.935547,0.990723,0.189144,2.356537,0.000000
25,811,3,grounding,0.126501,3.240864,0.517221,0.842500,0.140431,0.071446,0.121492,0.737305,0.983398,0.263897,1.367690,0.000000
25,812,1,unassigned,0.089046,4.151603,0.061579,0.012500,0.101681,0.057356,0.008164,0.970215,0.975098,0.170289,2.273174,0.000000
25,813,0,unassigned,0.098866,3.716209,0.044452,0.010000,0.112026,0.026138,0.021859,0.938965,0.970215,0.175398,3.074982,0.000000
25,814,1,unassigned,0.077418,4.687440,0.047148,0.010000,0.088190,0.023285,0.081558,0.926270,0.993164,0.145501,3.492829,0.000000
25,815,1,unassigned,0.057334,4.059590,0.033196,0.010000,0.067112,0.040904,0.010335,0.938477,0.966797,0.139939,2.517817,0.000000
25,816,3,unassigned,0.099701,4.149258,0.254389,0.575000,0.113233,0.037089,0.005610,0.965820,0.978516,0.278273,1.754367,0.000000
25,817,3,cond,0.102144,2.656631,0.526471,0.917500,0.115819,0.161998,0.016867,0.973633,0.978027,0.137393,1.214220,0.000000
25,818,1,unassigned,0.066941,4.459623,0.040767,0.007500,0.075991,0.045888,0.016070,0.922852,0.990234,0.155351,2.135420,0.000000
25,819,0,unassigned,0.096941,3.991131,0.117766,0.072500,0.108879,0.062110,0.005841,0.975586,0.979492,0.148468,3.745288,0.000000
25,820,0,unassigned,0.083491,3.138999,0.039831,0.010000,0.096121,0.027362,0.005643,0.983398,0.985352,0.155367,3.568472,0.000000
25,821,3,cond,0.103610,3.124896,0.482934,0.910000,0.117198,0.147668,0.046646,0.907227,0.982422,0.104712,1.287668,0.000000
25,822,3,reroute,0.088609,2.973736,0.534556,0.932500,0.101810,0.059016,0.009105,0.982910,0.985352,0.368158,3.356182,0.000000
25,823,1,unassigned,0.068533,3.748820,0.038171,0.012500,0.079224,0.081601,0.080845,0.765137,0.982910,0.265703,1.716400,0.000000
25,824,1,unassigned,0.050079,4.354493,0.028761,0.010000,0.058793,0.048910,0.026302,0.964844,0.979980,0.214514,1.464503,0.000000
25,825,1,unassigned,0.077905,4.304323,0.050619,0.010000,0.089914,0.063140,0.011851,0.720215,0.971680,0.217315,1.611664,0.000000
25,826,3,cond,0.102825,3.433079,0.412810,0.905000,0.116422,0.134721,0.028558,0.963867,0.979004,0.116977,1.287582,0.000000
25,827,0,unassigned,0.077023,3.819551,0.046337,0.010000,0.088750,0.022405,0.003495,0.963867,0.979004,0.174757,3.515139,0.000000
25,828,2,grounding,0.127782,4.303755,0.216756,0.472500,0.141552,0.096273,0.038566,0.358887,0.966797,0.138185,0.692522,0.000000
25,829,0,unassigned,0.069171,3.433261,0.032436,0.012500,0.080560,0.038993,0.013364,0.941406,0.964355,0.158991,2.877749,0.000000
25,830,1,unassigned,0.078929,4.200131,0.041789,0.015000,0.090302,0.031216,0.023175,0.891602,0.976074,0.197027,2.801548,0.000000
25,831,0,reroute,0.072047,2.235387,0.029532,0.017500,0.084009,0.028415,0.008162,0.944336,0.964355,0.458348,4.329090,0.000000
26,832,0,unassigned,0.114469,4.200834,0.047791,0.010000,0.128190,0.039518,0.101661,0.875000,0.992188,0.208969,2.165702,0.000000
26,833,1,unassigned,0.084764,4.014368,0.041741,0.010000,0.097371,0.034061,0.040642,0.929199,0.993164,0.145761,2.389326,0.000000
26,834,1,unassigned,0.091061,3.898683,0.043988,0.027500,0.103448,0.073632,0.035486,0.925293,0.992676,0.240585,1.762336,0.000000
26,835,3,grounding,0.115095,2.694355,0.573713,0.890000,0.129052,0.060895,0.064236,0.946777,0.965332,0.182886,1.137844,0.000000
26,836,1,unassigned,0.070869,4.029792,0.046098,0.005000,0.080603,0.157562,0.039311,0.348877,0.971680,0.155902,1.481407,0.000000
26,837,1,unassigned,0.064321,4.323057,0.040924,0.010000,0.074440,0.032122,0.010330,0.959473,0.975098,0.155062,2.865875,0.000000
26,838,1,unassigned,0.076893,5.039962,0.063056,0.020000,0.087629,0.069583,0.029480,0.727539,0.976074,0.179464,1.178745,0.000000
26,839,1,unassigned,0.067545,4.871731,0.050728,0.010000,0.078966,0.046710,0.038903,0.830078,0.989746,0.257682,1.294020,0.000000
26,840,1,unassigned,0.065457,4.171205,0.042804,0.010000,0.075991,0.031173,0.014951,0.890137,0.974121,0.157064,2.826934,0.000000
26,841,1,unassigned,0.052830,4.265224,0.037383,0.032500,0.061595,0.097661,0.017884,0.879883,0.971680,0.228296,1.208626,0.000000
26,842,0,unassigned,0.106203,3.387978,0.064202,0.010000,0.119397,0.023838,0.008259,0.791992,0.971680,0.154438,3.669476,0.000000
26,843,0,unassigned,0.072622,3.958232,0.031988,0.010000,0.083621,0.038455,0.014236,0.899414,0.981445,0.143247,3.003165,0.000000
26,844,0,reroute,0.084641,3.818854,0.059461,0.012500,0.097414,0.042225,0.030268,0.912109,0.983398,0.280510,2.796052,0.000000
26,845,0,unassigned,0.072150,3.668256,0.038407,0.015000,0.082629,0.072415,0.006533,0.960449,0.976074,0.210879,2.756170,0.000000
26,846,3,cond,0.134772,3.366958,0.154981,0.107500,0.147974,0.495853,0.081807,0.608398,0.976074,0.135653,2.191983,0.000000
26,847,3,cond,0.128623,3.513164,0.235303,0.307500,0.142241,0.280401,0.067005,0.865234,0.976074,0.104062,1.786005,0.000000
26,848,1,unassigned,0.064948,4.221035,0.074819,0.037500,0.076293,0.091377,0.012624,0.964844,0.979004,0.154320,1.598800,0.000000
26,849,1,unassigned,0.073636,5.170760,0.076462,0.045000,0.085431,0.046537,0.059117,0.831543,0.987305,0.186741,1.467828,0.000000
26,850,1,unassigned,0.076016,4.630275,0.049109,0.010000,0.087069,0.101681,0.013589,0.695801,0.963867,0.150086,0.827627,0.000000
26,851,2,unassigned,0.091523,5.288431,0.067824,0.037500,0.104095,0.038376,0.786770,0.180420,0.966309,0.275109,1.096846,0.000000
26,852,0,unassigned,0.084747,2.855380,0.024418,0.010000,0.096853,0.035967,0.004360,0.984375,0.986328,0.152808,2.920465,0.000000
26,853,3,unassigned,0.107208,3.102131,0.432813,0.837500,0.120948,0.169715,0.134286,0.779297,0.973633,0.120088,1.581800,0.000000
26,854,0,unassigned,0.064069,2.938154,0.024702,0.010000,0.073836,0.053340,0.003935,0.971191,0.976074,0.135468,3.512728,0.000000
26,855,3,unassigned,0.092416,3.072545,0.464561,0.865000,0.105690,0.086634,0.058141,0.908691,0.982422,0.091938,1.249628,0.000000
26,856,3,grounding,0.119829,2.890160,0.516020,0.945000,0.133707,0.233724,0.108416,0.901367,0.983398,0.174321,1.421850,0.000000
26,857,3,grounding,0.124801,2.498597,0.575009,0.950000,0.138750,0.281134,0.027035,0.937988,0.979492,0.175638,1.231109,0.000000
26,858,3,grounding,0.116241,2.521930,0.565327,0.910000,0.130259,0.163306,0.028688,0.931152,0.995605,0.135293,1.267321,0.000000
26,859,3,grounding,0.110786,2.828460,0.503139,0.875000,0.124483,0.165401,0.144123,0.766602,0.980469,0.095327,1.169294,0.000000
26,860,3,unassigned,0.097614,3.355567,0.346310,0.697500,0.110431,0.170078,0.049743,0.827148,0.992188,0.175045,1.333109,0.000000
26,861,0,unassigned,0.080578,3.969582,0.068978,0.025000,0.092716,0.040240,0.003495,0.979492,0.982910,0.175072,3.236707,0.000000
26,862,3,cond,0.117543,3.926904,0.124812,0.125000,0.131078,0.475049,0.069514,0.689453,0.982422,0.175209,1.385980,0.000000
26,863,0,unassigned,0.081317,3.507356,0.030041,0.010000,0.093190,0.039281,0.018323,0.907715,0.981934,0.159036,2.648612,0.000000
27,864,0,unassigned,0.086808,3.515157,0.041650,0.007500,0.099224,0.028590,0.007000,0.963867,0.976562,0.164913,3.610042,0.000000
27,865,0,grounding,0.102399,3.348876,0.080479,0.017500,0.115862,0.036203,0.012126,0.975098,0.979004,0.137121,2.942060,0.000000
27,866,3,cond,0.107216,3.175421,0.061797,0.020000,0.119784,0.145745,0.029371,0.563477,0.985352,0.146618,1.388147,0.000000
27,867,1,reroute,0.052447,4.187961,0.029893,0.012500,0.061034,0.026168,0.004577,0.974121,0.978516,0.204033,3.121229,0.000000
27,868,1,unassigned,0.077516,4.582427,0.069810,0.007500,0.089698,0.028819,0.006935,0.908203,0.981934,0.161259,2.169050,0.000000
27,869,0,unassigned,0.075231,3.563578,0.091796,0.025000,0.087414,0.031649,0.031360,0.938477,0.978516,0.187111,2.847584,0.000000
27,870,0,unassigned,0.064278,3.579364,0.031331,0.010000,0.073922,0.039614,0.005617,0.956055,0.972656,0.181670,3.267735,0.000000
27,871,2,cond,0.110025,4.272957,0.083613,0.045000,0.122759,0.243075,0.026514,0.462646,0.969727,0.180144,1.187337,0.000000
27,872,1,unassigned,0.067537,4.362820,0.038371,0.010000,0.077414,0.039887,0.014185,0.919922,0.988281,0.182395,1.977277,0.000000
27,873,3,grounding,0.112823,4.135844,0.197278,0.235000,0.126121,0.067591,0.011547,0.949707,0.967285,0.148189,2.974663,0.000000
27,874,1,unassigned,0.079352,4.676142,0.070634,0.042500,0.090948,0.040128,0.009882,0.940918,0.961426,0.161911,1.990128,0.000000
27,875,2,unassigned,0.084553,5.137264,0.057398,0.007500,0.097241,0.033486,0.070544,0.854492,0.978516,0.171042,2.149751,0.000000
27,876,2,cond,0.061125,4.209324,0.056748,0.030000,0.068664,0.169267,0.007080,0.179321,0.962891,0.154553,1.232772,0.000000
27,877,3,unassigned,0.100228,5.074935,0.085284,0.050000,0.112672,0.040289,0.028485,0.914062,0.985352,0.133277,1.740005,0.000000
27,878,0,unassigned,0.081413,3.574661,0.060644,0.012500,0.093879,0.041543,0.012301,0.954102,0.970703,0.166173,2.520395,0.000000
27,879,0,grounding,0.107201,3.238036,0.070866,0.010000,0.119828,0.034155,0.001109,0.985352,0.986816,0.132946,2.550407,0.000000
27,880,3,grounding,0.120400,4.241560,0.124540,0.105000,0.133534,0.059518,0.008279,0.696289,0.968750,0.182139,1.778380,0.000000
27,881,1,unassigned,0.064918,4.129666,0.038190,0.005000,0.075517,0.045506,0.007275,0.820312,0.993652,0.186422,2.755047,0.000000
27,882,0,unassigned,0.080299,3.807481,0.065694,0.012500,0.092586,0.030690,0.022698,0.955566,0.972656,0.170845,2.541637,0.000000
27,883,0,unassigned,0.084002,3.755980,0.067524,0.015000,0.096638,0.033486,0.018038,0.932129,0.992188,0.143608,2.828037,0.000000
27,884,0,reroute,0.079184,3.616562,0.060988,0.022500,0.091724,0.058137,0.016095,0.941406,0.963867,0.311191,2.929973,0.000000
27,885,0,unassigned,0.093515,3.229082,0.030561,0.010000,0.105905,0.029508,0.004773,0.971191,0.976074,0.146776,3.068507,0.000000
27,886,1,unassigned,0.063560,4.781197,0.038307,0.010000,0.072414,0.035452,0.028432,0.726074,0.976562,0.165346,1.793475,0.000000
27,887,1,unassigned,0.073676,4.943257,0.049311,0.012500,0.084526,0.052518,0.014744,0.918945,0.988281,0.139081,1.500150,0.000000
27,888,0,unassigned,0.090625,3.609595,0.039959,0.010000,0.101552,0.043724,0.003830,0.952637,0.970703,0.177383,2.660068,0.000000
27,889,1,unassigned,0.046896,4.078515,0.026740,0.012500,0.054612,0.044052,0.006046,0.952637,0.968750,0.189045,1.828578,0.000000
27,890,1,unassigned,0.064169,4.273258,0.030089,0.007500,0.074483,0.042020,0.023957,0.932129,0.993652,0.145183,2.389174,0.000000
27,891,0,unassigned,0.067086,4.051027,0.038036,0.010000,0.078448,0.019533,0.010927,0.966309,0.979004,0.165963,3.316863,0.000000
27,892,1,unassigned,0.077910,4.539687,0.039853,0.007500,0.089353,0.037144,0.021670,0.887207,0.973145,0.209874,2.101152,0.000000
27,893,1,unassigned,0.069107,4.231620,0.065593,0.072500,0.080086,0.079640,0.010242,0.943848,0.963867,0.224010,1.719259,0.000000
27,894,1,unassigned,0.074434,4.464073,0.042291,0.012500,0.085862,0.027190,0.012939,0.929199,0.996094,0.183883,2.338769,0.000000
27,895,0,unassigned,0.083892,2.983494,0.030483,0.005000,0.096121,0.034381,0.024572,0.952637,0.970215,0.151659,3.569740,0.000000
28,896,3,unassigned,0.119633,5.043729,0.077405,0.012500,0.133276,0.028103,0.011456,0.954590,0.970703,0.190771,1.716078,0.000000
28,897,1,unassigned,0.088018,4.911328,0.060932,0.015000,0.100431,0.046465,0.018419,0.939941,0.967285,0.150841,1.719957,0.000000
28,898,2,unassigned,0.084788,4.380187,0.050360,0.010000,0.096595,0.055873,0.130867,0.040741,0.957031,0.168766,2.068832,0.000000
28,899,1,unassigned,0.092984,4.942596,0.073096,0.015000,0.105819,0.044479,0.024480,0.878418,0.982910,0.154660,1.183988,0.000000
28,900,0,unassigned,0.079518,3.928303,0.033747,0.010000,0.090905,0.036074,0.027423,0.930664,0.988770,0.145195,2.958409,0.000000
28,901,0,reroute,0.084465,2.723093,0.023644,0.012500,0.096293,0.034189,0.003767,0.966797,0.978027,0.140143,4.280050,0.000000
28,902,3,grounding,0.126592,4.365034,0.204305,0.445000,0.140474,0.022025,0.014300,0.948242,0.966309,0.148462,1.089718,0.000000
28,903,2,cond,0.143817,3.261738,0.201222,0.142500,0.157112,0.388307,0.090770,0.668945,0.970703,0.167922,1.870083,0.000000
28,904,0,unassigned,0.076602,3.277601,0.029619,0.010000,0.087974,0.023477,0.010512,0.963867,0.978027,0.149353,3.552252,0.000000
28,905,3,unassigned,0.094913,4.390616,0.247239,0.615000,0.107931,0.016791,0.048853,0.759766,0.986816,0.248684,1.512364,0.000000
28,906,1,unassigned,0.057904,4.166575,0.032071,0.010000,0.066767,0.051634,0.004689,0.979492,0.982910,0.203922,2.645000,0.000000
28,907,1,unassigned,0.072453,4.702943,0.039104,0.010000,0.083534,0.037896,0.021113,0.956543,0.972656,0.168337,1.707226,0.000000
28,908,1,unassigned,0.078539,4.619536,0.063839,0.017500,0.090431,0.043682,0.014994,0.965820,0.981445,0.147390,1.634678,0.000000
28,909,3,unassigned,0.102489,4.163360,0.129282,0.117500,0.115172,0.108616,0.014995,0.872070,0.987793,0.205775,1.167050,0.000000
28,910,3,grounding,0.124978,2.599838,0.535874,0.907500,0.138836,0.128631,0.037981,0.904297,0.982910,0.171192,1.062437,0.000000
28,911,1,unassigned,0.057177,4.079515,0.033374,0.007500,0.067500,0.050372,0.031025,0.954590,0.971680,0.159244,2.651457,0.000000
28,912,1,unassigned,0.086103,4.647673,0.045691,0.007500,0.097069,0.036272,0.009971,0.966797,0.977539,0.150199,2.262547,0.000000
28,913,1,unassigned,0.079835,5.034497,0.045969,0.017500,0.090862,0.044828,0.037158,0.538574,0.972656,0.217302,0.959060,0.000000
28,914,2,reroute,0.088314,3.938255,0.090093,0.040000,0.101164,0.040186,0.097333,0.696777,0.964355,0.366880,2.728249,0.000000
28,915,1,unassigned,0.053603,4.655951,0.033561,0.010000,0.062888,0.034985,0.015692,0.950684,0.968262,0.153399,2.159372,0.000000
28,916,3,grounding,0.101815,3.571949,0.415129,0.760000,0.115129,0.028718,0.004819,0.988770,0.990234,0.179092,2.799723,0.000000
28,917,3,unassigned,0.090593,4.187638,0.181247,0.420000,0.103707,0.047898,0.017354,0.938965,0.971191,0.133295,1.525882,0.000000
28,918,1,unassigned,0.063204,3.832977,0.030135,0.010000,0.073664,0.046906,0.024254,0.930664,0.994141,0.149143,2.505964,0.000000
28,919,1,unassigned,0.069653,4.092563,0.039609,0.027500,0.080560,0.100316,0.017726,0.880859,0.977051,0.165666,1.830732,0.000000
28,920,0,unassigned,0.095217,3.849316,0.042445,0.010000,0.107500,0.053002,0.027553,0.936035,0.985352,0.135244,2.115787,0.000000
28,921,1,cond,0.075413,3.267872,0.110069,0.117500,0.087198,0.201410,0.044030,0.674805,0.972168,0.154553,2.148902,0.000000
28,922,1,unassigned,0.056258,4.451424,0.040101,0.005000,0.065560,0.058738,0.014524,0.975586,0.979492,0.140741,2.204331,0.000000
28,923,0,unassigned,0.084191,4.159268,0.096986,0.032500,0.096810,0.047310,0.009766,0.962891,0.978027,0.133273,2.314118,0.000000
28,924,1,unassigned,0.084090,5.096590,0.068849,0.010000,0.095991,0.063504,0.019234,0.943848,0.963379,0.129874,1.034232,0.000000
28,925,0,unassigned,0.087224,4.497592,0.043126,0.010000,0.099310,0.028174,0.011145,0.979004,0.982910,0.186713,2.541663,0.000000
28,926,1,unassigned,0.075575,4.974463,0.048836,0.005000,0.087414,0.036923,0.040732,0.850586,0.980469,0.178555,2.093091,0.000000
28,927,1,unassigned,0.100424,4.838731,0.064417,0.020000,0.113836,0.045893,0.019151,0.918945,0.988770,0.207012,1.367884,0.000000
29,928,0,unassigned,0.104090,4.016360,0.076123,0.022500,0.116810,0.047400,0.005911,0.980469,0.984375,0.193238,2.363732,0.000000
29,929,1,unassigned,0.045923,5.037069,0.036734,0.017500,0.053362,0.028348,0.013703,0.950684,0.968750,0.152226,2.016790,0.000000
29,930,3,unassigned,0.095684,5.426765,0.154739,0.755000,0.109138,0.024556,0.022132,0.958984,0.975098,0.179943,0.841589,0.000000
29,931,1,unassigned,0.078785,5.099954,0.050551,0.012500,0.090733,0.035249,0.014537,0.966797,0.979492,0.185382,1.624368,0.000000
29,932,1,unassigned,0.075668,4.223664,0.039894,0.020000,0.087457,0.040071,0.015854,0.915039,0.984863,0.222576,1.622101,0.000000
29,933,3,cond,0.125300,3.890860,0.142564,0.125000,0.138491,0.268033,0.053902,0.782715,0.972656,0.153071,1.531545,0.000000
29,934,1,unassigned,0.061330,4.702995,0.068984,0.062500,0.072069,0.033766,0.067569,0.916016,0.985352,0.190282,2.150079,0.000000
29,935,1,unassigned,0.071237,5.467036,0.053266,0.012500,0.082672,0.041322,0.047504,0.934570,0.993164,0.167128,1.430031,0.000000
29,936,1,unassigned,0.077479,4.649182,0.065496,0.030000,0.089612,0.045672,0.025277,0.924805,0.992188,0.201818,1.478098,0.000000
29,937,3,unassigned,0.097671,3.951648,0.216655,0.605000,0.110733,0.129652,0.096907,0.508301,0.974609,0.134098,1.650794,0.000000
29,938,2,cond,0.096149,3.366552,0.070325,0.040000,0.107500,0.394294,0.247051,0.104309,0.957520,0.124136,1.739675,0.000000
29,939,0,unassigned,0.083306,4.830099,0.047015,0.012500,0.095000,0.064653,0.011273,0.957031,0.973633,0.223992,1.932708,0.000000
29,940,0,reroute,0.088982,2.211396,0.025312,0.022500,0.101897,0.017619,0.004404,0.920410,0.978516,0.465102,4.905188,0.000000
29,941,3,grounding,0.100694,3.173531,0.443164,0.850000,0.113750,0.101801,0.076628,0.860352,0.976074,0.168585,1.087854,0.000000
29,942,0,unassigned,0.098618,4.349647,0.094786,0.020000,0.111078,0.075304,0.006814,0.955566,0.971680,0.207253,2.325636,0.000000
29,943,2,reroute,0.120458,2.856153,0.051996,0.017500,0.133793,0.039181,0.144905,0.442871,0.972168,0.410537,3.128695,0.000000
29,944,0,unassigned,0.101180,4.556108,0.146152,0.120000,0.114698,0.047533,0.010074,0.981445,0.984863,0.151114,1.564968,0.000000
29,945,1,unassigned,0.030887,5.246269,0.037832,0.027500,0.036509,0.062520,0.073370,0.886230,0.972168,0.128214,0.871356,0.000000
29,946,1,unassigned,0.091188,5.335759,0.126846,0.482500,0.104397,0.018908,0.039754,0.736816,0.985352,0.224170,0.931686,0.000000
29,947,3,grounding,0.130930,2.708412,0.549043,0.910000,0.144828,0.161430,0.080638,0.865723,0.973145,0.129875,0.901887,0.000000
29,948,1,unassigned,0.052142,4.429506,0.029914,0.022500,0.061509,0.056671,0.018849,0.941406,0.963867,0.238099,1.863463,0.000000
29,949,3,grounding,0.101950,2.796870,0.488765,0.835000,0.115560,0.088343,0.025351,0.975586,0.979980,0.190089,1.648805,0.000000
29,950,1,unassigned,0.049038,5.150827,0.031177,0.007500,0.057759,0.033407,0.090539,0.762207,0.984863,0.202555,1.718096,0.000000
29,951,1,unassigned,0.064846,4.336018,0.044358,0.025000,0.074267,0.087507,0.041044,0.553711,0.971680,0.132808,0.976488,0.000000
29,952,1,unassigned,0.076816,4.600431,0.041121,0.017500,0.087629,0.045623,0.054434,0.726562,0.975586,0.195560,1.334300,0.000000
29,953,1,unassigned,0.065089,5.383244,0.040898,0.010000,0.075129,0.049059,0.053519,0.772949,0.978027,0.216054,1.337504,0.000000
29,954,3,grounding,0.125673,2.803852,0.473795,0.795000,0.139612,0.098508,0.086074,0.923828,0.992188,0.174088,0.743097,0.000000
29,955,1,unassigned,0.073910,4.725644,0.072294,0.027500,0.085776,0.039402,0.024350,0.962402,0.977539,0.140723,1.739924,0.000000
29,956,1,unassigned,0.071902,5.133574,0.054952,0.010000,0.083147,0.028057,0.023937,0.814453,0.990723,0.210722,1.341184,0.000000
29,957,0,unassigned,0.075419,4.583836,0.052486,0.015000,0.086422,0.045461,0.013751,0.968262,0.976562,0.151561,2.782108,0.000000
29,958,1,unassigned,0.089514,4.793886,0.146689,0.270000,0.102414,0.041979,0.107929,0.823730,0.990723,0.227148,1.473373,0.000000
29,959,1,unassigned,0.072204,4.825911,0.082046,0.055000,0.084095,0.042770,0.044359,0.939941,0.960449,0.238433,1.362994,0.000000
30,960,0,grounding,0.103867,4.242052,0.039597,0.012500,0.115948,0.035800,0.006584,0.976074,0.979980,0.213972,2.614525,0.000000
30,961,1,unassigned,0.064031,4.454862,0.033307,0.025000,0.074440,0.034426,0.047637,0.847656,0.985840,0.245724,1.655615,0.000000
30,962,1,cond,0.051622,4.917406,0.048102,0.035000,0.058534,0.124388,0.009534,0.849121,0.984375,0.149052,0.772875,0.000000
30,963,1,unassigned,0.069203,5.309121,0.039604,0.015000,0.079526,0.041563,0.010765,0.957520,0.973633,0.166056,0.973983,0.000000
30,964,1,unassigned,0.025400,5.343508,0.025217,0.005000,0.030560,0.027836,0.008210,0.886719,0.973145,0.183017,1.160684,0.000000
30,965,1,unassigned,0.064082,4.524918,0.077610,0.075000,0.075129,0.054559,0.011505,0.968750,0.976562,0.165981,1.494387,0.000000
30,966,1,unassigned,0.055764,4.452685,0.044782,0.015000,0.064655,0.046495,0.016030,0.958008,0.973633,0.168694,1.656608,0.000000
30,967,1,unassigned,0.050842,4.907026,0.045642,0.030000,0.059353,0.073535,0.016985,0.854980,0.979004,0.206232,1.001131,0.000000
30,968,0,unassigned,0.068309,4.319199,0.039278,0.007500,0.078793,0.038629,0.017835,0.989258,0.990234,0.180209,2.576988,0.000000
30,969,2,reroute,0.088291,4.649558,0.064989,0.020000,0.100388,0.092422,0.079208,0.727539,0.971680,0.324000,2.085374,0.000000
30,970,1,unassigned,0.074825,4.442500,0.044835,0.027500,0.085431,0.064404,0.015713,0.937500,0.978027,0.228961,1.226430,0.000000
30,971,1,unassigned,0.056574,5.384719,0.051115,0.025000,0.066466,0.055708,0.060976,0.928223,0.995117,0.153669,1.388243,0.000000
30,972,2,cond,0.105421,3.578097,0.099042,0.070000,0.118621,0.191017,0.079264,0.478027,0.971680,0.147509,1.953929,0.000000
30,973,0,reroute,0.058946,3.226659,0.020353,0.002500,0.068319,0.019808,0.005872,0.986328,0.987793,0.174374,4.562078,0.000000
30,974,3,grounding,0.079803,3.054635,0.459228,0.862500,0.092414,0.067708,0.038935,0.949219,0.967285,0.124064,0.714485,0.000000
30,975,1,unassigned,0.062175,5.113817,0.041730,0.017500,0.072931,0.051611,0.034714,0.910156,0.981934,0.244877,1.576733,0.000000
30,976,1,unassigned,0.037628,4.943268,0.027580,0.010000,0.043578,0.064272,0.020582,0.964355,0.979492,0.147001,1.944035,0.000000
