layer,head,cluster,role,p1_box_iou,p1_entropy,p1_mass_in_box,p1_pointing,p1_topk_prec,p3_cond_kld,p5_head_entropy,p5_sink16,p5_sink_stability,p6_occluded_mass,p6_reroute_kld,p8_mass_when_correct
14,393,1,sink,0.037761,4.330321,0.065328,0.160000,0.046058,nan,0.444020,0.922852,0.991211,0.126779,0.628817,0.000000
14,394,1,unassigned,0.058692,3.956952,0.104592,0.230000,0.069615,nan,0.736320,0.669434,0.972656,0.217174,0.830094,0.000000
14,395,1,unassigned,0.090885,4.630269,0.087009,0.275000,0.104423,nan,0.679911,0.791016,0.973145,0.150571,0.577782,0.000000
14,396,1,sink,0.035870,3.432567,0.097380,0.187500,0.043942,nan,0.053104,0.995605,0.996094,0.139167,0.708489,0.000000
14,397,1,sink,0.003224,4.314431,0.007682,0.010000,0.004135,nan,0.018962,0.994141,0.994629,0.094314,0.537728,0.000000
14,398,1,sink,0.022064,4.288029,0.043034,0.130000,0.027500,nan,0.760220,0.910645,0.982422,0.169593,0.692955,0.000000
14,399,0,sink,0.110919,3.838362,0.151478,0.227500,0.125481,nan,0.055508,0.967773,0.980957,0.115959,1.122765,0.000000
14,400,0,grounding,0.110755,3.481657,0.199811,0.320000,0.125577,nan,0.950658,0.508301,0.963867,0.201180,1.004538,0.000000
14,401,1,unassigned,0.082385,4.557325,0.077885,0.167500,0.095481,nan,0.170263,0.553711,0.964355,0.130967,0.632875,0.000000
14,402,0,unassigned,0.132667,4.942107,0.106117,0.402500,0.147500,nan,0.956989,0.527344,0.971680,0.137988,0.567800,0.000000
14,403,0,grounding,0.133053,4.101826,0.140318,0.285000,0.148077,nan,0.706557,0.165405,0.949219,0.150144,1.252425,0.000000
14,404,0,unassigned,0.114927,4.322622,0.147240,0.422500,0.129808,nan,1.128086,0.353027,0.947754,0.141778,0.714770,0.000000
14,405,2,unassigned,0.077985,3.946540,0.089427,0.077500,0.091250,nan,0.898938,0.130127,0.924316,0.191204,1.222686,0.000000
14,406,2,reroute,0.081363,4.359476,0.088043,0.122500,0.094904,nan,1.010272,0.214966,0.964844,0.216206,1.568288,0.000000
14,407,0,grounding,0.137272,4.231704,0.178986,0.472500,0.151827,nan,0.280057,0.292480,0.956543,0.162498,0.947569,0.000000
14,408,0,unassigned,0.089163,4.655958,0.095052,0.275000,0.102981,nan,0.274592,0.632812,0.977539,0.206169,0.900248,0.000000
14,409,2,unassigned,0.064459,4.479333,0.056967,0.045000,0.075962,nan,0.629181,0.194214,0.952148,0.144930,0.928074,0.000000
14,410,1,reroute,0.062997,4.721968,0.054482,0.042500,0.074423,nan,0.621190,0.414795,0.974609,0.249678,1.332317,0.000000
14,411,1,unassigned,0.070267,4.550928,0.060717,0.035000,0.082404,nan,0.522981,0.678223,0.978027,0.166205,0.777679,0.000000
14,412,2,unassigned,0.021193,4.695845,0.029915,0.015000,0.026058,nan,1.179924,0.217896,0.967285,0.115590,0.460753,0.000000
14,413,2,unassigned,0.004072,3.958562,0.009759,0.007500,0.005192,nan,2.109424,0.083801,0.958008,0.126576,0.637048,0.000000
14,414,2,unassigned,0.021774,5.007310,0.030757,0.012500,0.026731,nan,1.949117,0.273682,0.966797,0.104242,0.514049,0.000000
14,415,0,reroute,0.148301,3.841888,0.193363,0.300000,0.162788,nan,0.459999,0.330078,0.957520,0.250267,1.227355,0.000000
14,416,0,grounding,0.139831,4.227064,0.169342,0.332500,0.154615,nan,0.295931,0.680176,0.982422,0.137761,0.505357,0.000000
14,417,2,unassigned,0.006692,4.171940,0.015551,0.015000,0.008462,nan,0.303784,0.101990,0.952148,0.093342,0.451776,0.000000
14,418,0,grounding,0.119453,4.365943,0.155087,0.657500,0.134038,nan,0.352817,0.422852,0.958496,0.213054,0.995843,0.000000
14,419,2,unassigned,0.024542,4.718604,0.030228,0.012500,0.029712,nan,1.680327,0.277344,0.972656,0.201263,1.148818,0.000000
15,420,0,unassigned,0.139763,4.509551,0.129571,0.225000,0.154135,nan,0.336806,0.674316,0.968262,0.113653,0.600723,0.000000
15,421,1,unassigned,0.074523,4.785358,0.066020,0.110000,0.087308,nan,0.652035,0.826660,0.991699,0.126210,0.584861,0.000000
15,422,1,sink,0.016635,4.446205,0.027483,0.005000,0.020096,nan,0.183806,0.866211,0.973633,0.112135,0.734793,0.000000
15,423,0,unassigned,0.113753,4.691271,0.100390,0.225000,0.128173,nan,0.272895,0.637695,0.978516,0.153715,0.656443,0.000000
15,424,1,unassigned,0.065030,5.007462,0.051609,0.102500,0.076538,nan,0.760073,0.694336,0.972168,0.146764,0.616792,0.000000
15,425,1,unassigned,0.029963,4.770692,0.032914,0.030000,0.035385,nan,0.102221,0.529785,0.969238,0.062242,0.295934,0.000000
15,426,0,unassigned,0.136707,4.913153,0.122094,0.567500,0.151058,nan,0.070870,0.738770,0.985352,0.100923,0.460243,0.000000
15,427,0,unassigned,0.113746,4.334419,0.117762,0.292500,0.128173,nan,0.467790,0.715820,0.974121,0.171551,0.683259,0.000000
15,428,1,unassigned,0.052303,4.543581,0.048950,0.030000,0.061058,nan,0.021587,0.629883,0.985840,0.097125,0.311430,0.000000
15,429,0,grounding,0.158057,4.265225,0.265710,0.812500,0.172500,nan,0.007192,0.607422,0.976074,0.120484,0.309358,0.000000
15,430,1,unassigned,0.097611,5.072666,0.061972,0.142500,0.111346,nan,0.127775,0.614258,0.983398,0.124252,0.343334,0.000000
15,431,2,unassigned,0.056857,3.823315,0.073694,0.192500,0.067596,nan,0.010332,0.640137,0.979980,0.112258,1.124855,0.000000
15,432,1,unassigned,0.025801,4.893267,0.035530,0.015000,0.031058,nan,0.082395,0.495361,0.985352,0.121625,0.495418,0.000000
15,433,0,grounding,0.162729,4.163527,0.216860,0.645000,0.176346,nan,0.065225,0.352051,0.972168,0.145770,0.664171,0.000000
15,434,2,reroute,0.095112,4.863148,0.075235,0.165000,0.109038,nan,1.465473,0.527344,0.971680,0.147098,0.904462,0.000000
15,435,0,reroute,0.146027,4.510790,0.136893,0.315000,0.159904,nan,0.099252,0.909180,0.980469,0.187729,0.927908,0.000000
15,436,0,grounding,0.156895,4.608583,0.171769,0.555000,0.170962,nan,0.078071,0.889648,0.974609,0.096599,0.279246,0.000000
15,437,1,unassigned,0.025814,4.719281,0.029120,0.015000,0.031058,nan,0.617304,0.622070,0.984375,0.053204,0.263723,0.000000
15,438,1,sink,0.040196,4.672464,0.036749,0.017500,0.048365,nan,0.084259,0.965820,0.980957,0.108581,0.620792,0.000000
15,439,1,unassigned,0.011470,4.627031,0.016903,0.000000,0.014231,nan,0.327744,0.810547,0.974121,0.102196,0.590583,0.000000
15,440,2,unassigned,0.028060,4.651550,0.029419,0.015000,0.034231,nan,0.895504,0.717285,0.971191,0.119931,0.822295,0.000000
15,441,0,unassigned,0.142498,4.866598,0.114319,0.470000,0.156538,nan,0.051128,0.813477,0.985840,0.129132,0.452368,0.000000
15,442,0,reroute,0.135763,4.678798,0.107392,0.270000,0.149808,nan,0.305212,0.287598,0.957520,0.154681,1.039796,0.000000
15,443,2,unassigned,0.054614,4.749542,0.052552,0.030000,0.063846,nan,0.862260,0.106995,0.936035,0.087514,0.435353,0.000000
15,444,2,unassigned,0.102837,4.708557,0.101409,0.347500,0.117500,nan,0.988454,0.390137,0.963379,0.132527,0.638620,0.000000
15,445,1,sink,0.023117,4.821842,0.029515,0.000000,0.028365,nan,0.198758,0.901855,0.983398,0.084613,0.243400,0.000000
15,446,1,unassigned,0.059383,4.660033,0.049499,0.007500,0.069519,nan,0.229399,0.683105,0.982910,0.089782,0.302056,0.000000
15,447,0,grounding,0.172886,4.552997,0.204381,0.795000,0.185962,nan,0.228336,0.509277,0.973145,0.192393,0.802335,0.000000
16,448,2,unassigned,0.057164,4.130858,0.071202,0.107500,0.068173,nan,1.647451,0.419189,0.972656,0.097586,1.075885,0.000000
16,449,0,unassigned,0.111739,3.683081,0.157899,0.222500,0.126538,nan,0.453769,0.526367,0.966797,0.151551,1.255906,0.000000
16,450,1,unassigned,0.076773,4.349629,0.092265,0.150000,0.089808,nan,1.040448,0.572754,0.973633,0.121831,0.941730,0.000000
16,451,1,unassigned,0.076840,4.760383,0.066787,0.122500,0.089808,nan,1.497412,0.443359,0.979004,0.178382,1.082784,0.000000
16,452,2,unassigned,0.022644,4.368916,0.028193,0.017500,0.027692,nan,1.561561,0.503418,0.979004,0.060589,0.825749,0.000000
16,453,1,unassigned,0.091539,4.888869,0.075398,0.245000,0.105481,nan,0.953452,0.375244,0.974609,0.120480,0.792128,0.000000
16,454,2,reroute,0.019860,4.210638,0.023154,0.012500,0.024327,nan,1.013961,0.200073,0.960938,0.242316,1.710459,0.000000
16,455,0,grounding,0.178238,3.791357,0.314553,0.747500,0.190577,nan,0.540064,0.439209,0.978027,0.189120,0.871505,0.000000
16,456,1,sink,0.090565,4.851987,0.064003,0.022500,0.103750,nan,0.416817,0.778809,0.976562,0.115490,0.442988,0.000000
16,457,1,unassigned,0.081236,4.783943,0.065089,0.025000,0.094038,nan,2.137599,0.713867,0.973633,0.093756,0.578066,0.000000
16,458,1,sink,0.025648,4.418056,0.025057,0.005000,0.031538,nan,0.134189,0.969238,0.977539,0.057987,0.214370,0.000000
16,459,0,sink,0.152875,4.048028,0.214367,0.432500,0.167115,nan,0.128332,0.958008,0.974121,0.116405,0.385653,0.000000
16,460,1,sink,0.097958,4.506463,0.098301,0.160000,0.111250,nan,0.873275,0.805176,0.964355,0.093419,0.744756,0.000000
16,461,0,sink,0.080549,3.513863,0.194837,0.415000,0.093654,nan,1.170194,0.872559,0.986816,0.074421,0.501809,0.000000
16,462,2,reroute,0.066975,4.126518,0.085732,0.097500,0.079327,nan,0.977388,0.085571,0.937500,0.166251,1.669180,0.000000
16,463,2,unassigned,0.014719,4.398514,0.018384,0.005000,0.018173,nan,2.072124,0.056091,0.948242,0.059388,0.656532,0.000000
16,464,1,unassigned,0.084842,4.477905,0.097201,0.322500,0.097885,nan,0.691323,0.378418,0.974121,0.103444,1.076400,0.000000
16,465,0,unassigned,0.100034,3.522243,0.165576,0.220000,0.114615,nan,0.434474,0.437256,0.976562,0.162777,1.101501,0.000000
16,466,2,unassigned,0.045644,4.427636,0.050636,0.045000,0.054615,nan,1.050089,0.507812,0.970215,0.158017,1.349067,0.000000
16,467,1,unassigned,0.072421,4.690393,0.067122,0.135000,0.085288,nan,1.560019,0.372314,0.982910,0.124244,0.610275,0.000000
16,468,0,reroute,0.102003,4.138840,0.146289,0.460000,0.116923,nan,0.761423,0.079651,0.946777,0.204854,1.769881,0.000000
16,469,1,unassigned,0.108779,4.925311,0.085786,0.377500,0.122212,nan,0.087559,0.581543,0.971680,0.121545,0.523665,0.000000
16,470,1,reroute,0.065484,4.680135,0.059041,0.085000,0.076731,nan,0.491271,0.475586,0.966797,0.204811,1.518846,0.000000
16,471,0,grounding,0.168779,4.826839,0.173080,0.840000,0.181635,nan,0.149486,0.600098,0.969727,0.144881,0.495275,0.000000
16,472,0,grounding,0.157901,4.890355,0.127539,0.527500,0.171346,nan,0.672141,0.621582,0.984863,0.101610,0.438495,0.000000
16,473,1,unassigned,0.085288,4.471767,0.076785,0.102500,0.097308,nan,0.156261,0.487549,0.971680,0.126261,0.924602,0.000000
16,474,2,unassigned,0.027884,4.913309,0.031100,0.110000,0.034327,nan,1.151994,0.127563,0.914062,0.107682,0.593267,0.000000
16,475,1,reroute,0.066476,4.524605,0.066452,0.122500,0.078077,nan,1.009492,0.490234,0.976074,0.215034,1.303234,0.000000
17,476,1,unassigned,0.088067,4.820589,0.071087,0.125000,0.100769,nan,0.250723,0.809082,0.979492,0.090377,0.744305,0.000000
17,477,0,grounding,0.142206,4.693601,0.154074,0.615000,0.156538,nan,0.036646,0.386963,0.959473,0.121317,1.047787,0.000000
17,478,1,unassigned,0.071594,4.668047,0.064923,0.082500,0.083942,nan,0.060638,0.808594,0.972656,0.081827,0.643330,0.000000
17,479,0,unassigned,0.125468,4.863495,0.101448,0.422500,0.139904,nan,0.135844,0.732422,0.978516,0.121850,0.636377,0.000000
17,480,2,unassigned,0.006725,4.679966,0.018634,0.002500,0.008558,nan,0.256012,0.450684,0.971191,0.108396,0.439231,0.000000
17,481,1,unassigned,0.083340,4.978372,0.059690,0.092500,0.095769,nan,0.141299,0.765137,0.981445,0.145954,0.990430,0.000000
17,482,2,unassigned,0.004215,4.001456,0.011921,0.002500,0.005385,nan,0.392482,0.359375,0.955078,0.087198,0.735458,0.000000
17,483,0,grounding,0.161244,3.371410,0.286934,0.510000,0.175000,nan,0.332111,0.704590,0.969238,0.164198,0.607253,0.000000
17,484,0,unassigned,0.072031,2.945645,0.159967,0.227500,0.084615,nan,0.477195,0.891602,0.976562,0.176740,0.727942,0.000000
17,485,1,unassigned,0.074758,5.049292,0.053747,0.067500,0.087212,nan,0.381443,0.652344,0.973633,0.105875,0.262466,0.000000
17,486,1,sink,0.024698,4.253884,0.032449,0.060000,0.030673,nan,0.270718,0.953125,0.969727,0.082091,0.309086,0.000000
17,487,1,unassigned,0.092679,4.668180,0.081198,0.145000,0.106154,nan,0.135412,0.754883,0.987793,0.112836,0.237137,0.000000
17,488,1,unassigned,0.102511,4.818030,0.079805,0.157500,0.116346,nan,0.224925,0.866699,0.970215,0.081211,0.253021,0.000000
17,489,1,sink,0.041804,3.610667,0.121980,0.232500,0.050865,nan,0.375230,0.916992,0.987305,0.106862,0.507256,0.000000
17,490,0,unassigned,0.132849,4.556917,0.127384,0.325000,0.147308,nan,0.279547,0.885742,0.974121,0.127223,0.869336,0.000000
17,491,0,unassigned,0.136732,4.590727,0.156238,0.537500,0.151442,nan,0.431821,0.809082,0.974121,0.079807,1.099953,0.000000
17,492,1,sink,0.032217,4.920895,0.034146,0.002500,0.039135,nan,0.159505,0.951172,0.968750,0.127058,1.035007,0.000000
17,493,0,unassigned,0.126929,4.643936,0.107319,0.282500,0.141731,nan,0.291109,0.759277,0.985840,0.134933,0.699082,0.000000
17,494,0,grounding,0.171651,3.938445,0.282788,0.592500,0.184808,nan,0.335991,0.793457,0.969238,0.116347,1.049749,0.000000
17,495,1,sink,0.099406,4.278081,0.125262,0.310000,0.112981,nan,0.243144,0.923340,0.990723,0.070847,0.750592,0.000000
17,496,0,grounding,0.147789,4.222703,0.202730,0.477500,0.162308,nan,0.251756,0.900391,0.982910,0.094998,1.044072,0.000000
17,497,2,unassigned,0.015411,4.600983,0.029109,0.000000,0.018750,nan,0.437699,0.446777,0.977051,0.134351,0.741944,0.000000
17,498,2,reroute,0.042632,4.907719,0.042804,0.060000,0.050769,nan,0.790002,0.500977,0.980469,0.179720,0.913933,0.000000
17,499,2,unassigned,0.077730,4.926827,0.060003,0.130000,0.090577,nan,0.486534,0.541504,0.968262,0.134756,0.881297,0.000000
17,500,2,unassigned,0.042341,4.890422,0.041966,0.047500,0.051154,nan,0.715008,0.625000,0.984863,0.148399,0.923769,0.000000
17,501,2,unassigned,0.075077,4.909153,0.061924,0.165000,0.086827,nan,0.689788,0.716309,0.972656,0.152648,0.786811,0.000000
17,502,2,reroute,0.043055,4.716940,0.041124,0.022500,0.051635,nan,0.587089,0.739258,0.982910,0.184097,1.622643,0.000000
17,503,0,grounding,0.144124,4.476712,0.144907,0.347500,0.158462,nan,0.530006,0.531250,0.971191,0.100874,0.759897,0.000000
18,504,2,unassigned,0.034030,4.899349,0.037082,0.030000,0.041154,nan,0.593842,0.212280,0.971680,0.105134,0.336372,0.000000
18,505,1,unassigned,0.030629,4.528667,0.030604,0.000000,0.036731,nan,0.593289,0.663574,0.975098,0.092950,0.515142,0.000000
18,506,1,reroute,0.102258,5.009604,0.075830,0.350000,0.115673,nan,0.047306,0.821289,0.993164,0.226994,1.139583,0.000000
18,507,1,sink,0.127183,4.847102,0.098933,0.127500,0.141827,nan,0.138952,0.803711,0.963379,0.124433,0.426229,0.000000
18,508,0,grounding,0.171540,4.194807,0.289749,0.850000,0.185096,nan,0.203611,0.442139,0.976074,0.165108,1.028560,0.000000
18,509,0,reroute,0.121574,4.912732,0.096816,0.452500,0.135865,nan,0.537203,0.348145,0.970703,0.199998,1.073225,0.000000
18,510,1,sink,0.116977,5.075895,0.077553,0.287500,0.130096,nan,0.181332,0.852051,0.980957,0.146947,0.595268,0.000000
18,511,2,unassigned,0.019040,0.000000,0.000000,0.005000,0.020192,nan,0.000000,0.000000,nan,0.000000,0.000000,0.000000
18,512,1,unassigned,0.106350,4.768455,0.083369,0.155000,0.120096,nan,0.663954,0.315186,0.978027,0.144314,0.569660,0.000000
18,513,0,unassigned,0.124005,4.520323,0.128005,0.442500,0.138462,nan,0.162170,0.420654,0.977051,0.114276,0.543547,0.000000
18,514,0,grounding,0.160981,3.799656,0.224960,0.357500,0.174808,nan,0.536077,0.381592,0.972656,0.125701,0.947062,0.000000
18,515,1,unassigned,0.088269,4.367791,0.069717,0.042500,0.101731,nan,0.790492,0.676270,0.972168,0.102778,0.486124,0.000000
18,516,0,sink,0.129412,4.624862,0.126316,0.425000,0.144038,nan,0.246608,0.798828,0.965820,0.110853,0.481994,0.000000
18,517,0,grounding,0.170692,4.464595,0.211630,0.592500,0.183846,nan,0.150473,0.636230,0.980469,0.115093,0.752591,0.000000
18,518,0,unassigned,0.132267,3.964913,0.180611,0.285000,0.147115,nan,0.700795,0.494873,0.979004,0.138019,0.953680,0.000000
18,519,0,grounding,0.145999,4.216795,0.221632,0.660000,0.160865,nan,0.181424,0.369629,0.966309,0.149197,1.030272,0.000000
18,520,0,unassigned,0.149557,3.792737,0.199176,0.275000,0.163942,nan,1.412573,0.209961,0.962891,0.127181,1.145344,0.000000
18,521,2,unassigned,0.053352,4.554641,0.054563,0.070000,0.064038,nan,0.274739,0.049255,0.946777,0.071109,0.761817,0.000000
18,522,2,reroute,0.126650,4.647905,0.102766,0.172500,0.140962,nan,0.892075,0.099182,0.948242,0.205997,1.280911,0.000000
18,523,1,unassigned,0.075420,4.944808,0.061644,0.112500,0.088077,nan,0.934978,0.648438,0.974121,0.117104,0.448433,0.000000
18,524,2,reroute,0.117529,4.792840,0.113831,0.457500,0.132404,nan,1.299169,0.066101,0.964355,0.186493,1.072657,0.000000
18,525,0,unassigned,0.144692,4.968835,0.116939,0.477500,0.159231,nan,0.229456,0.526367,0.973145,0.138374,0.428194,0.000000
18,526,1,unassigned,0.101363,4.762662,0.071371,0.037500,0.115481,nan,0.550832,0.602539,0.972656,0.132594,0.360477,0.000000
18,527,1,unassigned,0.140776,4.211032,0.136592,0.055000,0.155385,nan,0.788974,0.592285,0.974121,0.054165,0.284487,0.000000
18,528,0,unassigned,0.136751,4.728539,0.138904,0.512500,0.151346,nan,0.367959,0.631348,0.984863,0.135410,0.383733,0.000000
18,529,2,unassigned,0.057009,4.997174,0.052159,0.142500,0.067115,nan,0.378475,0.208008,0.973145,0.122150,0.535493,0.000000
18,530,0,grounding,0.162898,4.507712,0.172800,0.445000,0.176538,nan,0.269318,0.695801,0.965820,0.119441,0.569013,0.000000
18,531,1,unassigned,0.117091,4.911046,0.096062,0.420000,0.131827,nan,0.150870,0.703613,0.970703,0.092458,0.293680,0.000000
19,532,2,unassigned,0.019040,0.000000,0.000000,0.005000,0.020192,nan,0.000000,0.000000,nan,0.000000,0.000000,0.000000
19,533,0,sink,0.165146,3.692967,0.269504,0.440000,0.178846,nan,0.382841,0.881836,0.971680,0.127122,0.406821,0.000000
19,534,2,unassigned,0.135994,3.912339,0.160727,0.162500,0.150865,nan,1.200924,0.241455,0.966797,0.093906,0.579703,0.000000
19,535,0,sink,0.160285,3.463472,0.349527,0.715000,0.174327,nan,0.089209,0.972656,0.977539,0.143906,0.712827,0.000000
19,536,0,grounding,0.158493,3.534841,0.284111,0.545000,0.172596,nan,0.792840,0.376465,0.965820,0.235521,1.206883,0.000000
19,537,0,grounding,0.164672,3.245094,0.326845,0.535000,0.178269,nan,0.097632,0.702637,0.968750,0.229076,0.984084,0.000000
19,538,0,unassigned,0.131962,3.890278,0.194869,0.437500,0.146731,nan,0.970450,0.295166,0.961426,0.172173,0.788096,0.000000
19,539,1,unassigned,0.036201,4.843430,0.039670,0.025000,0.042885,nan,0.072542,0.701172,0.969238,0.115903,0.472851,0.000000
19,540,1,sink,0.046654,4.870969,0.045087,0.075000,0.055288,nan,0.026309,0.932129,0.997559,0.117680,0.484245,0.000000
19,541,1,sink,0.119458,5.023745,0.079912,0.310000,0.133846,nan,0.050108,0.878418,0.977539,0.151479,0.656330,0.000000
19,542,1,unassigned,0.081645,4.568996,0.071172,0.130000,0.094519,nan,0.210550,0.684570,0.985352,0.103052,0.431644,0.000000
19,543,1,unassigned,0.062270,4.870824,0.051210,0.065000,0.072692,nan,0.206221,0.175537,0.965820,0.111861,0.428978,0.000000
19,544,0,unassigned,0.150956,4.565059,0.157190,0.542500,0.164712,nan,0.110228,0.602051,0.971191,0.147181,0.690403,0.000000
19,545,1,unassigned,0.118670,4.806099,0.098814,0.320000,0.132692,nan,0.153192,0.367676,0.976074,0.112716,0.407002,0.000000
19,546,0,unassigned,0.159312,4.110237,0.227516,0.602500,0.173269,nan,0.292675,0.405762,0.966797,0.089474,0.931635,0.000000
19,547,0,grounding,0.163309,3.214973,0.342278,0.635000,0.177019,nan,0.250580,0.699707,0.971191,0.171850,1.693820,0.000000
19,548,0,unassigned,0.140852,4.535657,0.142785,0.435000,0.155000,nan,0.504274,0.580078,0.969727,0.172479,1.083482,0.000000
19,549,0,grounding,0.170024,3.744581,0.306144,0.755000,0.183462,nan,0.275801,0.400146,0.957031,0.125618,1.436270,0.000000
19,550,0,unassigned,0.143732,4.639114,0.129985,0.392500,0.158365,nan,0.594319,0.524902,0.972656,0.146527,0.966325,0.000000
19,551,0,unassigned,0.160220,4.139232,0.215713,0.555000,0.173750,nan,0.662389,0.153076,0.958496,0.159058,1.521924,0.000000
19,552,2,unassigned,0.093954,4.408457,0.109110,0.350000,0.108173,nan,0.989282,0.208984,0.960938,0.146219,1.282784,0.000000
19,553,2,unassigned,0.106123,4.620196,0.097456,0.212500,0.120385,nan,1.584447,0.129517,0.950684,0.167730,1.348729,0.000000
19,554,2,reroute,0.083357,4.162355,0.080304,0.037500,0.096154,nan,0.937817,0.318848,0.958984,0.121715,2.154585,0.000000
19,555,2,reroute,0.096716,4.305656,0.110356,0.242500,0.110865,nan,0.668941,0.265625,0.957520,0.301448,1.569357,0.000000
19,556,2,reroute,0.090178,4.715295,0.073831,0.140000,0.103654,nan,1.228059,0.203247,0.962891,0.181384,1.753006,0.000000
19,557,1,unassigned,0.130073,4.619065,0.122164,0.327500,0.144712,nan,0.803727,0.720703,0.970703,0.184966,0.951306,0.000000
19,558,2,unassigned,0.100007,4.602848,0.082351,0.100000,0.114231,nan,1.236634,0.241211,0.961426,0.214765,1.047763,0.000000
19,559,2,unassigned,0.094491,4.096647,0.104178,0.150000,0.108654,nan,1.547611,0.293701,0.958008,0.038268,0.579610,0.000000
20,560,1,unassigned,0.075023,4.775656,0.064900,0.122500,0.086154,nan,0.195817,0.730469,0.977051,0.109426,0.554653,0.000000
20,561,1,unassigned,0.072928,4.590949,0.064672,0.072500,0.083846,nan,0.066337,0.626953,0.986816,0.154324,1.149655,0.000000
20,562,2,unassigned,0.111558,4.619050,0.080764,0.135000,0.125769,nan,0.493264,0.115601,0.962402,0.098596,0.374810,0.000000
20,563,1,unassigned,0.127426,4.491936,0.129449,0.400000,0.141923,nan,0.176793,0.620117,0.982910,0.147467,0.987277,0.000000
20,564,2,reroute,0.090948,4.602314,0.064065,0.035000,0.103654,nan,0.321550,0.208008,0.960938,0.203039,1.370313,0.000000
20,565,0,unassigned,0.175487,3.821319,0.228488,0.435000,0.188462,nan,0.729512,0.228516,0.955078,0.141992,1.025981,0.000000
20,566,1,sink,0.152484,4.944895,0.126522,0.657500,0.166731,nan,0.262316,0.800781,0.966309,0.110133,0.386803,0.000000
20,567,0,unassigned,0.176414,4.282104,0.225668,0.697500,0.189519,nan,0.199380,0.752930,0.992676,0.106640,0.299233,0.000000
20,568,0,unassigned,0.156149,2.991618,0.366091,0.690000,0.170865,nan,0.347752,0.750977,0.987305,0.136648,0.757048,0.000000
20,569,0,sink,0.174990,3.285484,0.390573,0.752500,0.187981,nan,0.021204,0.937500,0.980469,0.086210,0.596495,0.000000
20,570,0,unassigned,0.168923,4.389958,0.235501,0.740000,0.182500,nan,0.671826,0.387207,0.970703,0.193807,0.750850,0.000000
20,571,1,sink,0.153032,3.923033,0.224248,0.437500,0.167212,nan,0.365072,0.780273,0.975098,0.097091,0.962939,0.000000
20,572,0,sink,0.172888,3.451161,0.330188,0.592500,0.185865,nan,0.056718,0.955078,0.972656,0.094770,0.434144,0.000000
20,573,0,grounding,0.172686,3.710704,0.337401,0.770000,0.186250,nan,0.371100,0.518066,0.972168,0.093432,0.460362,0.000000
20,574,1,unassigned,0.102006,4.627800,0.094131,0.252500,0.116154,nan,0.337268,0.627441,0.988770,0.143616,0.577421,0.000000
20,575,2,unassigned,0.086402,4.720240,0.065977,0.055000,0.099231,nan,1.077655,0.496826,0.980957,0.075733,1.223041,0.000000
20,576,0,unassigned,0.156856,4.505893,0.198999,0.765000,0.171250,nan,0.885644,0.244141,0.968262,0.132214,1.285194,0.000000
20,577,0,unassigned,0.156794,3.551187,0.283232,0.632500,0.170962,nan,0.863234,0.161865,0.960938,0.121911,1.760385,0.000000
20,578,0,unassigned,0.151518,4.028851,0.254711,0.750000,0.166058,nan,0.344131,0.576660,0.972168,0.098742,0.973089,0.000000
20,579,0,unassigned,0.161639,3.699788,0.305295,0.677500,0.175769,nan,1.683774,0.415771,0.975586,0.090944,1.538904,0.000000
20,580,1,unassigned,0.124200,4.618196,0.105974,0.250000,0.138750,nan,1.355680,0.627930,0.985840,0.099226,0.747958,0.000000
20,581,0,reroute,0.159672,4.083607,0.208687,0.445000,0.173750,nan,0.515222,0.603027,0.968262,0.177776,1.441951,0.000000
20,582,0,unassigned,0.155225,4.296866,0.195732,0.615000,0.169423,nan,1.087554,0.204224,0.965332,0.160283,1.354269,0.000000
20,583,2,reroute,0.134532,4.729730,0.133550,0.532500,0.149231,nan,0.467079,0.435791,0.960449,0.160081,1.548066,0.000000
20,584,1,unassigned,0.155260,4.772600,0.134078,0.495000,0.169519,nan,0.676890,0.734863,0.981445,0.138321,0.778338,0.000000
20,585,1,unassigned,0.085733,5.078940,0.061560,0.230000,0.098365,nan,0.548456,0.633789,0.983398,0.171609,0.868092,0.000000
20,586,2,unassigned,0.131651,3.843921,0.177698,0.407500,0.146538,nan,1.083177,0.392090,0.960938,0.121170,1.465366,0.000000
20,587,2,unassigned,0.138382,4.090884,0.208841,0.570000,0.153462,nan,0.481382,0.091675,0.960449,0.091033,1.351614,0.000000
21,588,0,reroute,0.143287,3.715063,0.251705,0.530000,0.157885,nan,1.504194,0.328125,0.968750,0.224544,1.246792,0.000000
21,589,2,unassigned,0.106267,4.512547,0.111519,0.365000,0.120769,nan,2.371726,0.424316,0.978516,0.049813,0.699374,0.000000
21,590,0,unassigned,0.114428,3.808390,0.208901,0.452500,0.129327,nan,0.265787,0.808105,0.972656,0.174054,1.179477,0.000000
21,591,1,unassigned,0.072545,4.676721,0.067879,0.105000,0.084904,nan,0.660117,0.670410,0.971680,0.095852,0.586701,0.000000
21,592,2,unassigned,0.068424,4.087487,0.111240,0.332500,0.080769,nan,0.558432,0.549316,0.972168,0.123775,0.866182,0.000000
21,593,0,reroute,0.134910,3.643148,0.245563,0.517500,0.150000,nan,0.790210,0.592285,0.970703,0.212246,1.477544,0.000000
21,594,2,unassigned,0.068422,4.894860,0.051970,0.040000,0.080865,nan,0.910944,0.175537,0.967285,0.123807,0.447926,0.000000
